customer_id,age,annual_income,spending_score,purchase_freq,avg_order_value,tenure_months,returns_rate,gender,region
781,53,76390.25995632229,53.0,30,85.30707968354345,3,0.38,M,South
782,44,98193.09048809411,60.0,13,301.1707540446033,10,0.08,M,North
783,34,51072.44075480651,34.0,41,117.15503400619687,79,0.35,M,North
784,26,79859.58544947943,4.0,16,161.61951600587636,120,0.32,F,West
785,50,73978.98222257962,17.0,5,254.2669492962712,80,0.39,M,East
786,37,116322.17205549375,4.0,28,158.82570904893504,17,0.19,F,South
787,30,47379.23587887625,43.0,39,156.071283081662,83,0.29,F,South
788,45,79876.79042014459,90.0,45,199.81305551561172,11,0.15,M,West
789,65,19349.722705586173,4.0,20,173.11758044079897,48,0.07,F,West
790,46,47603.53973157967,1.0,24,142.0426315997212,5,0.18,F,South
791,30,68834.8209399227,71.0,27,92.28405254420463,69,0.07,M,South
792,63,94828.99922724452,94.0,30,156.2791112692365,64,0.39,F,North
793,52,29351.66587539493,50.0,45,237.55198376665123,14,0.04,F,East
794,23,79652.26601852776,73.0,27,292.5603669598977,50,0.24,M,South
795,35,58419.41358792603,61.0,26,173.3821313255128,26,0.25,M,West
796,68,21961.808665192184,35.0,7,210.41289080767783,72,0.22,F,North
797,22,64539.67114871975,8.0,42,171.57845657302497,69,0.26,F,North
798,64,102729.03082445529,24.0,47,143.01365084771177,7,0.05,F,West
799,42,31989.433502209577,83.0,38,191.14056628901477,16,0.22,F,West
800,19,57251.55711574541,36.0,5,245.14662674499874,55,0.11,M,North
801,27,35334.02538401085,50.0,23,79.09105311846838,78,0.38,F,West
802,47,48285.426702249606,43.0,28,33.88826381496729,101,0.3,F,North
803,67,95804.25358811583,27.0,34,107.35934002908272,56,0.39,F,West
804,62,53211.88811271544,32.0,15,166.9329554639763,105,0.02,F,North
805,22,95039.14343788318,78.0,32,219.58972940969852,4,0.11,M,South
806,50,87726.35119828966,18.0,26,70.83937401156095,100,0.08,F,South
807,18,50931.5521628888,28.0,48,10.0,48,0.0,M,West
808,35,47435.01348484419,29.0,31,109.2441074663187,120,0.1,M,East
809,49,37600.02982963745,16.0,19,134.4868619473411,17,0.27,M,South
810,64,36727.970145164894,99.0,9,57.018121327084955,111,0.09,M,North
811,66,68830.18486269607,47.0,29,89.51272569461506,36,0.2,M,East
812,28,59505.36711962586,59.0,51,219.38267280695982,70,0.36,F,North
813,38,44409.86412676983,31.0,39,156.24960556768792,80,0.28,M,North
814,43,21280.92694691803,4.0,4,177.64976948874542,93,0.16,M,South
815,42,62654.4691955553,37.0,3,121.5454214711562,100,0.15,M,West
816,39,48261.19552346667,17.0,29,89.67116712333393,38,0.18,F,West
817,44,55117.55761044765,39.0,11,120.96814164606849,101,0.07,M,North
818,66,67616.54571745204,48.0,33,189.91041553437537,112,0.25,F,South
819,30,15000.0,46.0,38,30.694383092702665,62,0.15,M,North
820,50,21668.13490727188,90.0,11,282.01362078656086,48,0.34,M,East
821,51,117411.07692012971,48.0,27,195.98867965459223,10,0.3,F,North
822,58,47334.737332509554,39.0,33,107.12959165674279,105,0.24,F,South
823,52,15000.0,4.0,21,215.07256943092005,36,0.15,F,North
824,18,23751.495512093687,30.0,39,247.78792536584862,29,0.08,M,South
825,38,122111.68421603584,30.0,31,123.57295603180492,78,0.31,F,West
826,65,42425.063493254,22.0,38,132.67321681879508,4,0.19,F,South
827,23,88975.38112242892,75.0,46,269.47793707784035,44,0.09,F,East
828,45,63027.94995843013,66.0,2,319.51801175344787,56,0.08,F,South
829,34,47875.824062525724,12.0,27,152.3548526054486,42,0.07,F,East
830,22,79386.13676907732,94.0,36,57.34285223288205,100,0.31,M,East
831,48,15000.0,36.0,11,112.35182760603533,114,0.09,F,North
832,22,23971.684503584933,18.0,47,232.64125955753607,109,0.21,M,East
833,55,47691.22469651098,90.0,18,67.58277631889644,13,0.18,F,South
834,20,26427.390043259795,53.0,1,133.33734401927848,46,0.23,F,West
835,40,45480.55528740071,71.0,35,173.40679051453037,82,0.35,M,South
836,54,81342.8261420707,1.0,35,76.1828250873866,33,0.35,M,West
837,54,63303.418033399525,58.0,31,237.71476495008613,21,0.18,M,East
838,27,93265.42588773972,90.0,28,205.51740121634998,80,0.01,M,North
839,27,64884.38210879361,87.0,39,310.76367276202336,79,0.17,F,East
840,36,84811.52078736317,90.0,1,212.51687166862177,118,0.24,M,East
841,34,58398.24249678756,6.0,25,73.12882915471693,57,0.22,F,West
842,38,45243.11291600543,70.0,43,192.42952487273533,69,0.26,F,South
843,31,97014.2013885472,44.0,38,229.0417338812685,70,0.06,F,North
844,26,42266.24280159833,72.0,20,233.1583051300277,102,0.26,M,North
845,63,68596.12057810748,24.0,3,87.85262816874109,67,0.07,M,North
846,18,79222.43408061183,86.0,51,78.29298381156198,48,0.3,M,North
847,68,81037.31761177142,19.0,2,58.82903047127908,76,0.14,F,South
848,62,30863.933244499513,18.0,18,278.3785595311093,100,0.28,M,North
849,30,86298.76014570665,95.0,44,199.83030590736305,33,0.02,M,West
850,21,35526.11884731825,30.0,10,84.30251006330315,36,0.16,F,West
851,18,80267.59138374984,42.0,5,160.17511510056966,33,0.28,M,North
852,66,73379.33677622747,33.0,9,140.1050149279181,31,0.09,F,North
853,57,80465.76654449746,74.0,2,72.19348248274537,21,0.32,M,South
854,49,29874.91197252431,12.0,34,152.89471551652824,27,0.25,M,South
855,51,74698.24356835979,94.0,38,165.25562301763512,91,0.24,M,North
856,45,87139.8419102043,27.0,31,304.5002475721519,72,0.14,M,South
857,48,64834.89457904352,39.0,10,97.54499793869815,120,0.19,M,East
858,25,39534.58300988558,9.0,50,13.248054064372951,101,0.24,F,North
859,56,82993.69035819976,21.0,12,66.08370117152182,62,0.19,M,South
860,43,62847.990702519244,76.0,36,78.58820612542222,96,0.28,M,West
861,51,18138.8934043076,29.0,21,115.84582591736837,26,0.17,M,North
862,20,37595.263442083495,33.0,49,66.27970166982861,66,0.08,M,North
863,67,46842.63671932566,62.0,47,215.76976046551516,12,0.09,M,West
864,29,97645.45719099141,15.0,6,60.717378959241614,22,0.0,M,West
865,18,93254.57715765535,2.0,48,151.60143746393842,17,0.12,M,South
866,61,93174.21327641691,52.0,49,310.01537468177395,7,0.3,F,West
867,22,65809.00694209666,44.0,3,194.2854617410899,107,0.32,F,East
868,47,82839.86979447998,54.0,10,186.06056093698874,68,0.08,M,North
869,47,31480.514782852733,18.0,5,298.5852960596128,37,0.38,F,East
870,34,60170.07745981928,3.0,46,249.65196513895785,38,0.2,M,South
871,65,71290.81754123991,7.0,26,195.2099493882083,96,0.37,F,West
872,64,33127.523567272,43.0,21,125.14185200444248,11,0.28,M,North
873,40,65247.802241046746,82.0,45,148.18489001681652,1,0.29,M,West
874,32,102165.9796451086,38.0,26,144.29569058670347,25,0.03,F,West
875,54,73969.24461401567,37.0,38,117.88595619423133,42,0.09,M,South
876,38,82938.63016660302,58.0,44,166.96292095063396,52,0.0,F,South
877,31,15000.0,33.0,26,178.05981576381248,24,0.29,M,South
878,19,98949.2212288231,59.0,8,50.429722627341945,53,0.14,M,South
879,28,55346.94130619576,95.0,5,280.5633999969839,107,0.31,M,North
880,68,40782.84214824894,11.0,15,182.7838010458625,56,0.14,M,East
881,56,55634.05370475174,68.0,16,128.9773630439506,63,0.33,F,East
882,55,22874.446042977557,82.0,1,167.6940782983566,81,0.05,M,North
883,51,86198.55154380357,68.0,16,224.42951129268806,8,0.07,F,West
884,55,51615.10693065518,98.0,37,32.6650869931286,59,0.14,F,North
885,67,41534.22969934827,93.0,3,141.59514188158033,45,0.16,M,East
886,51,55798.62335779087,88.0,47,55.131538011013376,27,0.14,M,East
887,35,87950.39136440353,22.0,31,362.56030567804964,52,0.31,F,North
888,47,63286.46001953052,66.0,13,161.0548838214892,18,0.04,F,South
889,32,24757.65576166332,44.0,16,55.78034819203948,91,0.14,M,West
890,44,71624.52074352706,6.0,43,437.9573424557914,86,0.33,F,North
891,68,36775.50114193438,42.0,21,107.11851369756887,16,0.03,F,East
892,51,15000.0,25.0,2,133.2736065539034,66,0.38,F,South
893,69,97400.18031792945,57.0,27,139.05614080117098,5,0.39,M,West
894,55,71430.74687069222,85.0,38,82.16375547447716,82,0.04,F,East
895,50,58043.23340491463,55.0,26,169.78816139969143,3,0.12,F,West
896,41,51359.76213258253,16.0,38,10.0,91,0.15,F,South
897,32,94926.9875183329,95.0,46,236.8718706301833,118,0.31,F,East
898,47,137178.87875496014,14.0,25,59.77561034102236,81,0.24,M,South
899,59,71219.51296416292,39.0,11,116.77427821517506,80,0.26,M,North
900,68,34259.132941803095,28.0,8,210.121573894893,70,0.3,F,North
901,34,56138.362028300595,96.0,8,133.64311853551075,115,0.05,F,West
902,22,70764.31680235123,92.0,33,136.91618023218987,7,0.33,F,South
903,46,15000.0,51.0,7,69.03380458161833,50,0.28,M,South
904,21,68362.48004445294,49.0,38,317.65185739763604,14,0.23,M,West
905,27,70910.62823732698,9.0,21,192.5185905765272,38,0.36,F,West
906,34,93158.55494968052,58.0,8,63.37720413846667,104,0.28,F,West
907,27,90553.08255932634,45.0,51,164.2545956846281,79,0.08,M,North
908,34,62779.3040072384,22.0,21,57.7225604278952,111,0.17,F,West
909,37,97865.92266450895,32.0,20,287.79314351915593,47,0.2,F,North
910,41,110891.95797596891,69.0,8,165.97103685668367,112,0.02,M,West
911,22,60698.786381111495,87.0,46,71.95627776743467,33,0.38,M,South
912,51,70454.67696169372,69.0,31,205.80725884991332,43,0.05,M,South
913,23,15817.566172235594,42.0,50,127.75394623613492,91,0.28,M,West
914,19,23725.668438972796,53.0,29,46.94170755820153,29,0.2,M,West
915,30,39045.09214976203,96.0,48,180.48370671201678,57,0.01,F,North
916,60,48909.54238707367,59.0,9,178.2273467310315,101,0.37,M,East
917,60,32596.924381548288,74.0,15,241.01869060539184,5,0.34,M,North
918,65,59100.11470056895,39.0,30,155.16028455342382,93,0.21,M,South
919,28,49657.27080813454,15.0,26,158.56482295668408,96,0.09,M,West
920,68,86772.38078349039,71.0,10,162.81064292361472,60,0.05,M,South
921,64,48130.6588629073,29.0,29,277.62263956056233,117,0.15,M,East
922,40,15000.0,3.0,16,125.19411813807434,70,0.1,F,North
923,33,63143.7793133855,83.0,36,187.55639750445852,2,0.2,M,South
924,48,59645.04938971652,10.0,20,199.33963616124896,70,0.39,F,North
925,28,38448.75296488766,92.0,45,177.98212153846077,110,0.23,F,West
926,33,62374.99708742592,29.0,37,122.16763151523435,43,0.36,M,South
927,25,33118.38529434163,79.0,22,159.64832058460027,4,0.26,M,East
928,21,68245.99884058356,35.0,7,142.50737908537192,56,0.19,F,North
929,57,125823.11092324629,6.0,23,306.73682880894427,93,0.34,F,North
930,21,15000.0,12.0,41,113.37889716549553,59,0.19,F,East
931,42,47093.94782477099,38.0,40,76.99371789982175,89,0.35,M,South
932,20,43087.3719637716,77.0,29,149.50386468535393,9,0.12,F,South
933,49,49168.50291281141,93.0,16,143.86414420570617,120,0.05,M,North
934,20,85498.11448992435,19.0,38,165.74748161349038,3,0.34,M,East
935,44,73570.66398297562,67.0,28,113.40427182389347,90,0.23,F,North
936,46,81219.16256516059,8.0,48,158.82987839463013,48,0.36,M,North
937,49,60762.38761883995,8.0,38,160.3685631176969,43,0.38,M,West
938,67,26947.51700137856,84.0,31,222.47917514880038,91,0.02,F,South
939,68,32132.865968500508,47.0,14,157.44051069673213,100,0.2,F,South
940,36,78656.4926866648,4.0,33,158.1980024505271,96,0.15,M,West
941,38,64270.79746033243,51.0,9,191.30771037668137,1,0.25,F,South
942,22,91505.18515197096,85.0,27,219.4124050545214,57,0.32,M,South
943,35,67331.55258116993,67.0,24,71.30593698987369,53,0.11,F,South
944,45,30424.625166696875,45.0,13,49.814355210654284,118,0.22,F,East
945,59,46952.45464542112,8.0,26,285.6383703507049,16,0.28,F,West
946,39,74120.35374207325,87.0,29,206.32603503425264,51,0.05,F,North
947,38,77758.31240596564,16.0,51,132.44906909364778,112,0.33,M,East
948,23,81377.7158038672,77.0,49,151.5761549306505,75,0.24,F,North
949,18,33786.89716987018,67.0,43,118.59506453361385,90,0.38,M,West
950,22,29974.245848076876,9.0,28,166.90245795532417,104,0.14,M,West
951,58,55254.93700631448,60.0,28,72.25302484762496,55,0.04,F,West
952,29,96001.83791333636,78.0,8,217.21335880719408,1,0.2,F,South
953,43,42653.29197979955,77.0,23,164.03627189028015,90,0.03,F,East
954,63,71374.29726502433,71.0,29,166.9301676826681,28,0.39,F,West
955,51,71376.52847347413,15.0,5,78.48460938571824,53,0.02,F,North
956,66,79019.31874176534,71.0,42,191.94136774181084,58,0.3,M,South
957,31,101611.00634870525,98.0,7,80.32226854831671,73,0.21,F,South
958,43,99047.66061915265,41.0,42,94.62793120729714,60,0.15,M,East
959,62,45134.85415401237,22.0,36,157.0097538753401,59,0.03,M,East
960,44,15000.0,24.0,41,350.5865519692521,108,0.25,M,East
961,26,43036.76661588143,44.0,27,163.71729066838475,22,0.23,M,South
962,43,61891.80735118088,1.0,46,10.0,8,0.11,F,West
963,64,50958.86805785857,10.0,2,98.59988933113996,49,0.36,F,North
964,39,109197.47357320337,80.0,25,204.6983289776459,42,0.12,M,West
965,64,60469.50760791123,72.0,9,59.7231244012701,27,0.18,M,North
966,47,76342.79700640484,56.0,27,216.4881952916528,39,0.22,F,West
967,60,65430.35774118359,89.0,1,162.70564598120237,83,0.04,M,East
968,65,51334.17041272945,50.0,23,229.30617540726206,25,0.37,F,North
969,34,15000.0,12.0,10,105.29167125992021,38,0.15,M,South
970,43,58034.559036462866,89.0,42,99.05728680538273,85,0.03,F,North
971,53,141366.18232885317,81.0,25,195.1988126627609,24,0.15,M,South
972,18,28888.540004054154,60.0,3,149.39773000222723,24,0.24,M,West
973,25,15000.0,26.0,6,144.55817505709805,60,0.21,M,East
974,66,108409.73256422275,78.0,6,275.517589515925,83,0.28,F,North
975,52,78552.07424673338,41.0,2,198.33127416494278,50,0.02,F,South
976,69,64685.497013085915,36.0,18,10.0,111,0.11,F,West
977,32,94066.84655917645,23.0,23,213.925449801311,66,0.33,M,East
978,64,39212.451426097585,43.0,2,205.91750403320975,14,0.03,M,East
979,39,57335.130977133704,6.0,12,244.79290297787458,53,0.34,M,East
980,31,83878.85292252057,69.0,22,74.82412643411928,32,0.04,M,West
981,43,112758.8591955099,43.0,37,175.98446601680982,106,0.33,M,West
982,45,30786.39213358479,25.0,20,158.9304016994545,96,0.14,M,West
983,40,92018.36146400987,18.0,39,73.38945220161973,92,0.24,F,East
984,31,69545.9765210246,62.0,24,225.74132543252645,48,0.06,F,North
985,41,64076.5266857354,13.0,48,130.6763200552494,39,0.03,F,South
986,19,59806.76944363154,43.0,20,242.21859130018677,40,0.09,M,West
987,62,25383.83448263492,78.0,1,90.57129719460193,42,0.05,F,North
988,43,84077.2249553258,28.0,1,33.15316233604838,111,0.12,M,South
989,31,40443.2744918418,18.0,17,130.59470543750842,104,0.21,M,East
990,68,33007.73243744133,59.0,1,168.5530546049958,77,0.24,F,North
991,24,82136.47397250845,60.0,45,107.26432582248705,76,0.32,M,East
992,20,79728.35062866696,63.0,30,10.0,8,0.26,M,South
993,64,61975.00209027656,57.0,41,180.6919315935016,79,0.24,M,West
994,40,86988.59052029104,92.0,47,180.31845524176205,26,0.16,M,East
995,63,95648.41453697789,51.0,3,204.97338228327732,12,0.19,M,North
996,60,92705.60194563851,56.0,46,119.56060515593782,43,0.17,F,West
997,64,46793.0256649505,27.0,11,115.19586140944742,51,0.34,F,North
998,62,85352.6232819928,32.0,24,265.22574182411927,110,0.09,M,South
999,35,65291.02443771622,9.0,22,23.967625134262704,91,0.0,M,South
1000,55,103147.69425880935,96.0,44,130.2305765065888,82,0.26,F,West
1001,52,56906.791593320675,84.0,45,161.38414769054444,109,0.08,F,North
1002,68,51088.209065791736,92.0,26,198.48174640113928,100,0.36,F,North
1003,32,44655.07807892808,97.0,13,163.5813745923455,63,0.34,M,North
1004,42,64732.197355888886,68.0,1,76.24058892307528,49,0.03,F,North
1005,54,71668.1366898026,46.0,24,243.40911584166832,115,0.04,F,South
1006,45,72149.05707318177,98.0,10,150.1525929821526,27,0.2,M,North
1007,27,68729.31350779641,67.0,35,16.559783480690868,9,0.24,M,South
1008,56,76775.92531699516,26.0,24,166.73413206187155,119,0.11,F,North
1009,34,54436.454102140044,8.0,28,188.0221496977171,39,0.29,M,North
1010,56,38187.11711020321,6.0,36,306.8595162718492,65,0.24,F,East
1011,39,36004.300077158805,80.0,16,182.70010790962337,71,0.13,F,East
1012,43,84376.2773825867,24.0,40,31.43795423879024,90,0.01,M,North
1013,61,71758.05776320725,48.0,16,34.24789673533148,71,0.3,M,South
1014,42,15000.0,94.0,17,250.69675665586138,116,0.09,F,North
1015,34,87418.83566999852,45.0,51,85.77575893206885,7,0.33,M,East
1016,30,107010.87866006637,13.0,15,26.033514868387215,72,0.17,M,North
1017,37,42102.07873103669,69.0,16,230.0408694206746,80,0.23,M,East
1018,42,68404.00115690102,25.0,15,111.94113502282634,67,0.35,M,North
1019,21,48163.54765919101,20.0,34,225.76111713276862,109,0.35,M,West
1020,27,75707.67313677917,82.0,11,76.82243957364707,10,0.15,M,North
1021,20,30849.77777311937,82.0,1,267.9049866932704,114,0.08,M,South
1022,58,58213.85857253048,66.0,15,219.76509655466208,71,0.31,F,East
1023,62,84532.85319996953,74.0,26,92.18517067189225,85,0.17,M,West
1024,35,90892.793482471,45.0,51,17.168762648428725,53,0.08,F,East
1025,64,70662.39547299221,47.0,4,334.41310870033135,101,0.36,M,East
1026,53,51523.86741975652,63.0,43,133.1833838405483,95,0.08,F,South
1027,64,20184.972891409787,76.0,5,88.98146823394262,87,0.01,M,North
1028,39,41061.257219017956,77.0,35,260.9046615063599,57,0.01,F,South
1029,51,48268.16488113049,55.0,13,225.66078827299523,91,0.25,M,North
1030,64,42556.65541745965,75.0,10,244.6237234650064,120,0.26,F,West
1031,25,61488.824207840385,19.0,11,142.1193377985815,86,0.12,M,South
1032,57,51452.80659571788,35.0,18,300.48437522588995,103,0.13,M,South
1033,66,64303.03430838608,53.0,34,45.15054555589106,27,0.14,F,East
1034,61,90065.6825261916,26.0,39,105.8360382753983,54,0.27,F,South
1035,36,49838.44446926596,14.0,41,181.1903004571907,113,0.02,M,North
1036,59,25428.32556864438,45.0,42,243.44890753896905,4,0.37,F,South
1037,58,42457.31004687813,44.0,50,202.89272164198638,88,0.09,F,South
1038,54,74589.7117493318,88.0,23,143.3707411322567,23,0.4,M,West
1039,23,76948.59462381683,65.0,7,111.98817062084166,48,0.07,F,North
1040,69,70152.12992540585,51.0,39,243.88086866874838,83,0.31,M,East
1041,43,92518.43264720039,43.0,3,211.15168106216242,42,0.09,F,North
1042,51,55340.923253075365,86.0,12,80.03809658471485,3,0.03,M,West
1043,62,111304.1537002331,23.0,7,77.65844815495784,91,0.35,F,North
1044,23,80454.67840264767,56.0,49,106.36094764483877,3,0.34,M,North
1045,54,15000.0,19.0,26,96.09905075045002,28,0.16,M,South
1046,50,105016.46574908915,82.0,33,232.38727300371744,63,0.28,F,South
1047,39,40825.33474660695,76.0,37,184.85858577744142,81,0.22,F,North
1048,38,34147.47026357673,55.0,48,194.62297923224784,31,0.34,M,North
1049,23,73094.27774582234,92.0,15,165.33357094374207,10,0.13,M,East
1050,23,16545.48819158641,92.0,2,169.10165722698835,49,0.21,F,West
1051,65,42613.26921695967,60.0,41,23.454606772775094,86,0.19,F,South
1052,21,98927.46351560518,59.0,7,213.53469261478148,94,0.14,F,South
1053,47,73905.43947493756,33.0,32,104.92148155268458,113,0.36,F,South
1054,28,80305.99452348049,19.0,4,147.34757335600057,21,0.07,F,South
1055,47,43577.23498756315,28.0,20,112.14616622917328,100,0.06,F,North
1056,48,21540.750025797417,52.0,50,161.66972521213404,53,0.23,M,North
1057,41,77670.43573284335,49.0,36,195.84751417951964,87,0.26,F,East
1058,26,83256.40390604877,37.0,32,69.29159739813369,102,0.08,F,South
1059,20,82124.83465202774,26.0,28,170.21993793952018,76,0.16,F,South
1060,68,65226.730752946634,99.0,13,114.07979369969146,89,0.38,F,North
1061,48,35823.29391319823,98.0,1,255.71670207008026,54,0.1,M,East
1062,57,120944.23970149325,99.0,35,60.829967761629774,57,0.27,M,North
1063,54,71994.6860746044,40.0,48,69.79869843487569,20,0.3,M,South
1064,53,55652.8339602708,80.0,30,121.23438255705518,113,0.18,M,South
1065,41,55763.76906291581,38.0,36,75.9485027988929,49,0.38,F,West
1066,48,63739.93695183885,77.0,25,132.04951896104703,106,0.29,M,West
1067,23,86740.20655394952,87.0,16,107.76915951074295,7,0.18,F,West
1068,19,64740.70308263631,54.0,19,157.072990216145,29,0.23,F,East
1069,37,81462.82883618743,22.0,1,230.64576222593234,48,0.28,M,North
1070,45,63784.94219733018,16.0,5,155.70236845474196,93,0.24,M,South
1071,28,57191.15271324048,28.0,51,162.9883648653182,13,0.35,F,South
1072,21,76031.25983320973,35.0,22,65.41419177503201,3,0.14,M,East
1073,32,75082.15084184491,60.0,24,139.27523569478961,2,0.12,M,South
1074,23,55759.147022621124,45.0,43,116.25964227124821,16,0.09,F,South
1075,66,41269.82605714352,46.0,45,204.5312770912388,94,0.02,F,North
1076,47,68543.22286851087,72.0,37,88.8346413437842,102,0.02,F,West
1077,55,61958.71672406485,55.0,36,81.14755259910133,6,0.35,F,West
1078,68,46128.207180731064,86.0,36,175.3943357717879,45,0.27,F,East
1079,19,38939.98793658008,85.0,4,308.4082443498351,71,0.26,M,West
1080,32,70261.8960973614,26.0,36,135.92411008202694,5,0.25,F,West
1081,28,73752.37642569236,85.0,18,163.4566724984399,56,0.34,F,East
1082,25,50999.197133628484,25.0,50,225.84174786838284,71,0.19,F,East
1083,43,45501.57410217686,65.0,16,190.7923118892218,98,0.35,M,West
1084,68,39243.620274070236,6.0,41,191.31835843057576,32,0.14,F,North
1085,62,69556.37347862298,23.0,18,142.3846038465596,49,0.37,F,East
1086,61,39900.573158981584,64.0,22,143.94118537773915,13,0.28,M,South
1087,22,116028.36422551828,87.0,2,89.5881169818777,30,0.1,F,East
1088,23,49742.964100725076,43.0,21,188.90986034411063,25,0.23,F,South
1089,43,15000.0,23.0,36,187.08435439989142,85,0.21,F,East
1090,21,59245.70833427163,96.0,44,207.37316221550424,60,0.06,M,East
1091,36,58174.16300452994,30.0,39,110.95164235573236,59,0.24,M,West
1092,37,87792.96418810471,77.0,47,216.41075195028844,85,0.13,F,West
1093,50,67203.1559181926,18.0,39,240.66678305183495,28,0.02,F,West
1094,37,39154.120414004945,87.0,29,52.88335053789916,112,0.38,F,North
1095,66,52840.20316258058,79.0,26,126.2501936514075,58,0.26,M,West
1096,29,68185.49429127469,97.0,21,244.00188655686708,20,0.35,M,West
1097,64,15000.0,21.0,17,98.03554401176916,34,0.27,M,East
1098,18,93465.54335976127,57.0,16,192.30100217466722,5,0.14,M,East
1099,43,39220.75285488338,23.0,31,150.6860801601945,82,0.21,M,North
1100,31,95426.09552369043,91.0,51,176.47034571388068,60,0.27,M,South
1101,55,69811.62852816471,45.0,9,153.1245042153769,103,0.38,F,East
1102,54,75739.85340984935,44.0,31,209.69367876514173,43,0.1,M,East
1103,28,88735.58590003182,82.0,14,68.27862913088975,57,0.35,F,South
1104,53,74328.30131731246,88.0,49,76.93414047021707,57,0.37,M,North
1105,30,76822.15540793628,47.0,37,267.16108402134853,75,0.27,F,East
1106,60,55889.58898846547,40.0,2,318.02906239882543,54,0.37,M,West
1107,20,69304.21703680238,51.0,48,149.566444909891,81,0.16,F,North
1108,50,45312.55462570643,42.0,46,287.2212833721368,112,0.38,F,South
1109,23,51414.72251030081,7.0,14,88.25802823891819,45,0.28,F,South
1110,67,109117.37619922272,50.0,33,107.47312932112342,86,0.02,M,West
1111,27,39795.16037373946,48.0,35,266.5990009396297,37,0.36,M,West
1112,22,63857.92816590702,84.0,39,214.32852228986866,84,0.19,M,West
1113,40,62836.725917886906,91.0,47,278.5141678345807,48,0.18,F,North
1114,27,52231.13820548002,6.0,51,187.4844615247204,118,0.23,F,South
1115,61,72860.02341426094,91.0,20,68.99631387885799,54,0.06,F,West
1116,19,74743.05231853458,9.0,2,167.88618860021413,48,0.19,M,West
1117,30,36854.52042131052,57.0,51,246.16020307744083,112,0.33,M,South
1118,57,62533.917788663784,31.0,41,139.38118378830623,110,0.01,F,East
1119,19,32940.81653069108,21.0,19,127.08531851954248,6,0.11,M,North
1120,37,79713.71545793253,90.0,37,188.7082722371298,34,0.0,M,East
1121,18,64412.18275906563,40.0,18,105.2394987563844,63,0.17,M,West
1122,54,62058.247167927184,45.0,16,173.64003864908005,78,0.29,M,North
1123,26,76475.78372181008,77.0,4,155.08011717371653,48,0.32,F,East
1124,34,53112.24273828998,49.0,12,110.76684314012635,23,0.38,M,South
1125,26,82850.54898045512,87.0,29,228.45897854939312,84,0.24,M,West
1126,28,36288.8781810966,20.0,7,201.67903511606193,13,0.1,F,North
1127,32,95296.91297236318,92.0,14,121.7063532570699,47,0.37,F,North
1128,41,46227.22043612866,17.0,12,148.8030988047941,44,0.31,M,North
1129,55,17595.52330761031,28.0,35,128.29795201217306,105,0.23,M,North
1130,52,51786.6272884317,41.0,5,98.9081888605638,32,0.28,M,West
1131,47,48950.79506864477,66.0,17,14.138426207437135,26,0.37,M,West
1132,48,51598.15034624909,25.0,42,111.29378045151421,114,0.28,F,South
1133,66,65791.20038709957,58.0,32,100.07780013475018,53,0.15,F,South
1134,22,87446.05902220681,41.0,10,159.1912566268287,14,0.29,F,South
1135,61,55207.35215257158,6.0,43,185.25590412225966,52,0.02,M,East
1136,67,42709.56075452748,75.0,17,85.8252264157692,36,0.15,M,South
1137,31,31836.32969290507,38.0,5,179.87978893816043,8,0.16,F,West
1138,28,48295.43021727389,6.0,45,73.500337370666,40,0.07,M,East
1139,26,15000.0,45.0,42,139.97659874892358,86,0.01,F,West
1140,51,41871.672662090976,75.0,9,101.80647194713333,22,0.05,F,East
1141,29,91101.34739655466,14.0,49,209.6938910463235,16,0.26,F,South
1142,52,39416.01988553943,66.0,33,159.34184799956785,91,0.32,F,South
1143,52,75717.89652000763,40.0,36,141.18656593345767,120,0.4,F,South
1144,18,29337.947754787754,3.0,36,99.9800191908092,60,0.14,F,East
1145,57,104277.39748276386,99.0,18,123.69269532987687,60,0.24,F,West
1146,39,105940.16832661774,97.0,9,296.3248649860841,10,0.37,M,North
1147,46,74775.5389139969,24.0,29,109.91327034219631,25,0.07,F,West
1148,25,109781.31504108803,19.0,50,188.35255340771866,31,0.29,F,South
1149,28,68894.82437319156,18.0,14,140.9882946489849,21,0.3,M,East
1150,58,79212.9278537389,64.0,25,186.066025165923,91,0.04,F,East
1151,54,91548.34691828837,88.0,15,216.9580698154591,81,0.34,M,South
1152,31,64492.96132746123,35.0,6,121.68172053431388,33,0.33,F,East
1153,47,21190.563460373465,62.0,42,206.78187411560984,31,0.01,M,South
1154,52,79724.08388085995,1.0,29,370.53115816046716,114,0.04,M,West
1155,38,48203.51013916341,100.0,15,195.4031995353364,106,0.02,M,East
1156,54,50061.7544761135,25.0,29,279.0865171679837,90,0.13,F,North
1157,22,67447.37291196725,45.0,4,188.48368000852912,21,0.2,M,East
1158,36,74157.02199293426,49.0,18,75.4430702241995,36,0.21,F,South
1159,31,63753.36585015545,98.0,50,172.05551978023868,65,0.11,F,North
1160,43,75893.23840393272,89.0,49,123.56929630320552,4,0.36,F,South
1161,21,42328.57164849509,16.0,44,102.32474421459412,68,0.15,F,East
1162,42,58932.40513191791,98.0,39,144.19318316781715,90,0.02,F,North
1163,62,81227.13626127178,93.0,16,137.61999370169983,4,0.12,F,North
1164,59,104319.7794109179,19.0,11,65.20600753657112,113,0.21,F,East
1165,42,113160.88972433022,23.0,14,366.6769267775834,9,0.16,M,North
