customer_id,age,annual_income,spending_score,purchase_freq,avg_order_value,tenure_months,returns_rate,gender,region,clv_proxy,loyalty_index,net_spend_score,cluster,segment_name,explanation,churn_risk_score,churn_risk_band,recommended_actions
1223,64,73149.43896044041,67.0,47,240.841303277043,102,0.23,M,South,11319.541254021022,0.85,51.59,0,Potential Loyalists,"Assigned due to: high lifetime value, frequent purchase frequency, strong loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1224,53,56957.40113955332,63.0,2,164.52790152764925,2,0.06,F,North,329.0558030552985,0.016666666666666666,59.22,0,Potential Loyalists,"Assigned due to: weak loyalty, infrequent purchase frequency, low return rate.",0.4,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1225,62,57694.14488416799,9.0,32,10.0,107,0.12,M,North,320.0,0.8916666666666667,7.92,0,Potential Loyalists,"Assigned due to: small order size, low spending level, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1226,41,70045.64635085005,94.0,18,54.60697973148132,39,0.36,M,East,982.9256351666637,0.325,60.160000000000004,0,Potential Loyalists,"Assigned due to: high spending level, high return rate, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1227,69,70191.40634062368,11.0,13,71.20977205551802,118,0.28,F,West,925.7270367217342,0.9833333333333333,7.92,0,Potential Loyalists,"Assigned due to: strong loyalty, low spending level, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1228,32,73219.20264478934,99.0,46,130.05713141791952,21,0.39,F,East,5982.628045224298,0.175,60.39,0,Potential Loyalists,"Assigned due to: high spending level, high return rate, frequent purchase frequency.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1229,46,33563.22019510475,42.0,5,316.2731391211513,40,0.31,M,South,1581.3656956057566,0.3333333333333333,28.979999999999997,0,Potential Loyalists,"Assigned due to: large order size, infrequent purchase frequency, low income.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1230,25,41254.71482083853,13.0,42,178.99291703003612,101,0.38,M,West,7517.702515261517,0.8416666666666667,8.06,0,Potential Loyalists,"Assigned due to: high return rate, low net spend, low spending level.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1231,22,97146.7068879421,36.0,44,141.53695183481878,82,0.09,F,East,6227.625880732026,0.6833333333333333,32.76,0,Potential Loyalists,"Assigned due to: high income, frequent purchase frequency, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1232,46,54485.688312979,13.0,10,249.08463969245184,54,0.31,M,West,2490.8463969245186,0.45,8.969999999999999,0,Potential Loyalists,"Assigned due to: low net spend, low spending level, large order size.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1233,64,67650.35995044741,12.0,43,33.84930595986013,112,0.01,M,West,1455.5201562739858,0.9333333333333333,11.879999999999999,0,Potential Loyalists,"Assigned due to: low return rate, small order size, strong loyalty.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1234,21,86366.65780107965,37.0,25,110.82438638814092,110,0.27,F,East,2770.609659703523,0.9166666666666666,27.009999999999998,0,Potential Loyalists,"Assigned due to: strong loyalty, high income, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1235,29,71586.07680902047,74.0,34,99.01370768479674,12,0.19,M,West,3366.4660612830894,0.1,59.940000000000005,0,Potential Loyalists,"Assigned due to: weak loyalty, high net spend, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1236,62,73663.06577430098,73.0,37,181.84332475745103,81,0.14,M,South,6728.203016025688,0.675,62.78,0,Potential Loyalists,"Assigned due to: high net spend, high lifetime value, high spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1237,19,82364.44198109391,52.0,30,221.6669033883173,37,0.34,F,North,6650.007101649519,0.30833333333333335,34.31999999999999,0,Potential Loyalists,"Assigned due to: high return rate, large order size, high lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1238,44,15000.0,71.0,7,187.7188441621784,110,0.34,M,North,1314.031909135249,0.9166666666666666,46.85999999999999,0,Potential Loyalists,"Assigned due to: low income, strong loyalty, infrequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1239,48,47751.24612098663,2.0,6,188.98531865751292,38,0.01,M,West,1133.9119119450775,0.31666666666666665,1.98,0,Potential Loyalists,"Assigned due to: low spending level, low return rate, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1240,68,71715.14491248979,56.0,3,121.11127046256432,15,0.24,M,North,363.33381138769295,0.125,42.56,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, weak loyalty, low lifetime value.",0.4,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1241,68,94691.10767644145,60.0,13,175.6607886492912,7,0.15,F,West,2283.5902524407857,0.058333333333333334,51.0,0,Potential Loyalists,"Assigned due to: weak loyalty, high income, infrequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1242,53,61652.38899139433,23.0,3,82.8129703375688,78,0.17,M,East,248.4389110127064,0.65,19.09,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, low spending level.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1243,53,38882.08845609761,40.0,26,203.931114800624,50,0.33,F,South,5302.208984816224,0.4166666666666667,26.799999999999997,0,Potential Loyalists,"Assigned due to: high return rate, low income, large order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1244,43,39547.84875973745,64.0,24,109.95175962693436,65,0.12,F,North,2638.842231046425,0.5416666666666666,56.32,0,Potential Loyalists,"Assigned due to: low income, low return rate, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1245,60,82096.53008632685,85.0,6,60.279235175970086,102,0.38,M,East,361.6754110558205,0.85,52.7,0,Potential Loyalists,"Assigned due to: high return rate, infrequent purchase frequency, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1246,44,54555.66044020283,23.0,43,153.0255548665668,67,0.07,F,South,6580.098859262373,0.5583333333333333,21.389999999999997,1,Loyal Customers,"Assigned due to: frequent purchase frequency, low return rate, low spending level.",0.35,Medium,"Tier-upgrade incentives (e.g., Gold -> Platinum) | Category expansion offers based on purchase history | Subscription / auto-replenish upsell"
1247,22,59819.99885524158,29.0,49,10.0,101,0.27,M,North,490.0,0.8416666666666667,21.169999999999998,0,Potential Loyalists,"Assigned due to: small order size, frequent purchase frequency, strong loyalty.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1248,37,75375.75484430799,78.0,42,267.9496057596806,44,0.27,M,North,11253.883441906584,0.36666666666666664,56.94,0,Potential Loyalists,"Assigned due to: high lifetime value, large order size, frequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1249,28,15000.0,90.0,12,213.7679197529359,31,0.1,M,South,2565.215037035231,0.25833333333333336,81.0,0,Potential Loyalists,"Assigned due to: low income, high net spend, high spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1250,27,110009.18778770205,51.0,49,176.9575880198242,43,0.13,F,East,8670.921812971384,0.35833333333333334,44.37,0,Potential Loyalists,"Assigned due to: high income, frequent purchase frequency, high lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1251,57,41723.15412372346,69.0,36,20.105220368419964,77,0.33,M,East,723.7879332631187,0.6416666666666667,46.23,0,Potential Loyalists,"Assigned due to: small order size, high return rate, low lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1252,55,66048.40923683929,95.0,2,93.9847853541268,48,0.3,M,North,187.9695707082536,0.4,66.5,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, high spending level, low lifetime value.",0.4,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1253,23,17382.574662593222,89.0,11,153.24467478974816,82,0.13,M,South,1685.6914226872298,0.6833333333333333,77.42999999999999,0,Potential Loyalists,"Assigned due to: low income, high net spend, high spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1254,25,49436.472239874056,31.0,39,128.9516183179834,81,0.21,F,East,5029.1131144013525,0.675,24.490000000000002,1,Loyal Customers,"Assigned due to: frequent purchase frequency, low spending level, low net spend.",0.0,Low,"Tier-upgrade incentives (e.g., Gold -> Platinum) | Category expansion offers based on purchase history | Subscription / auto-replenish upsell"
1255,40,91117.20115912742,50.0,34,14.914802764202191,81,0.02,F,South,507.1032939828745,0.675,49.0,0,Potential Loyalists,"Assigned due to: small order size, low return rate, high income.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1256,64,15000.0,20.0,26,44.6856795571087,61,0.08,M,South,1161.827668484826,0.5083333333333333,18.400000000000002,0,Potential Loyalists,"Assigned due to: low income, small order size, low spending level.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1257,43,88155.00217972853,55.0,18,127.35244824691372,75,0.19,M,North,2292.344068444447,0.625,44.550000000000004,0,Potential Loyalists,"Assigned due to: high income, infrequent purchase frequency, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1258,63,53157.5975941904,81.0,21,47.3368481132934,84,0.03,M,South,994.0738103791614,0.7,78.57,0,Potential Loyalists,"Assigned due to: high net spend, low return rate, small order size.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1259,60,72179.11100550479,2.0,36,259.7109859106609,10,0.34,M,South,9349.595492783792,0.08333333333333333,1.3199999999999998,0,Potential Loyalists,"Assigned due to: high lifetime value, low spending level, low net spend.",0.85,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1260,29,76438.11033712776,25.0,40,189.5630687524666,29,0.29,F,West,7582.522750098664,0.24166666666666667,17.75,0,Potential Loyalists,"Assigned due to: high lifetime value, frequent purchase frequency, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1261,43,71035.53748727313,13.0,46,85.72287126087751,48,0.38,F,South,3943.2520780003656,0.4,8.06,0,Potential Loyalists,"Assigned due to: high return rate, frequent purchase frequency, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1262,30,38376.23370922934,92.0,44,243.5323862412571,98,0.28,F,East,10715.424994615312,0.8166666666666667,66.24,0,Potential Loyalists,"Assigned due to: high lifetime value, high spending level, frequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1263,57,50886.27133662441,70.0,22,227.4165270938952,81,0.38,F,North,5003.163596065695,0.675,43.4,0,Potential Loyalists,"Assigned due to: high return rate, large order size, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1264,35,23461.09556872961,67.0,30,173.11666851095356,118,0.22,F,North,5193.500055328606,0.9833333333333333,52.260000000000005,0,Potential Loyalists,"Assigned due to: strong loyalty, low income, high spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1265,42,72294.908289702,58.0,50,146.83310132288366,62,0.24,F,South,7341.655066144183,0.5166666666666667,44.08,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1266,50,102551.37885039816,99.0,43,126.12209534161283,116,0.39,F,South,5423.250099689352,0.9666666666666667,60.39,0,Potential Loyalists,"Assigned due to: high spending level, high income, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1267,64,15000.0,82.0,30,106.80490337746748,106,0.26,M,East,3204.1471013240243,0.8833333333333333,60.68,0,Potential Loyalists,"Assigned due to: low income, strong loyalty, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1268,57,40958.85234654912,75.0,8,43.056646463371706,13,0.01,M,West,344.45317170697365,0.10833333333333334,74.25,0,Potential Loyalists,"Assigned due to: low return rate, high net spend, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1269,60,55455.618102926666,84.0,34,272.26630040783994,44,0.29,M,North,9257.054213866559,0.36666666666666664,59.64,0,Potential Loyalists,"Assigned due to: high lifetime value, large order size, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1270,29,64333.53559283886,64.0,47,108.35894249830268,47,0.36,M,West,5092.870297420226,0.39166666666666666,40.96,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high return rate, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1271,61,81979.40753586066,69.0,9,152.25604877698663,103,0.32,M,East,1370.3044389928796,0.8583333333333333,46.919999999999995,0,Potential Loyalists,"Assigned due to: strong loyalty, infrequent purchase frequency, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1272,53,56195.00049105833,83.0,51,77.18017149595049,64,0.23,M,North,3936.188746293475,0.5333333333333333,63.910000000000004,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high spending level, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1273,65,52101.03183885874,86.0,20,129.2439586712536,91,0.27,F,East,2584.879173425072,0.7583333333333333,62.78,0,Potential Loyalists,"Assigned due to: high spending level, high net spend, strong loyalty.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1274,21,87578.26765174352,59.0,40,378.0621939095794,118,0.4,M,South,15122.487756383176,0.9833333333333333,35.4,0,Potential Loyalists,"Assigned due to: high lifetime value, large order size, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1275,22,76549.88917658263,60.0,25,91.92016770038182,53,0.04,F,East,2298.0041925095456,0.44166666666666665,57.599999999999994,0,Potential Loyalists,"Assigned due to: low return rate, small order size, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1276,54,73474.44939252746,83.0,19,265.8876619633241,90,0.27,M,South,5051.865577303158,0.75,60.589999999999996,0,Potential Loyalists,"Assigned due to: large order size, high spending level, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1277,25,62812.892789702855,62.0,5,147.77555862768807,92,0.11,F,West,738.8777931384403,0.7666666666666667,55.18,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, strong loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1278,59,84578.80527299647,16.0,11,204.39507707957165,77,0.26,F,North,2248.345847875288,0.6416666666666667,11.84,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, infrequent purchase frequency.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1279,66,43592.26521924334,88.0,15,249.56642043170007,76,0.24,M,North,3743.496306475501,0.6333333333333333,66.88,0,Potential Loyalists,"Assigned due to: high spending level, large order size, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1280,45,40182.642945348045,68.0,8,171.7813907524798,44,0.06,M,West,1374.2511260198385,0.36666666666666664,63.919999999999995,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low return rate, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1281,48,78652.5246717331,15.0,19,121.8634274895768,28,0.08,M,South,2315.405122301959,0.23333333333333334,13.8,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, low return rate.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1282,26,19374.10076882729,89.0,23,135.11272173740485,2,0.25,M,North,3107.5925999603114,0.016666666666666666,66.75,0,Potential Loyalists,"Assigned due to: low income, weak loyalty, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1283,68,62304.48774091218,55.0,27,137.80572146829297,101,0.05,M,East,3720.75447964391,0.8416666666666667,52.25,0,Potential Loyalists,"Assigned due to: low return rate, strong loyalty, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1284,46,52086.0411934372,35.0,40,299.14964455323303,57,0.11,F,South,11965.98578212932,0.475,31.150000000000002,0,Potential Loyalists,"Assigned due to: high lifetime value, large order size, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1285,31,24856.131733676106,55.0,32,31.269937827168743,57,0.33,M,North,1000.6380104693998,0.475,36.849999999999994,0,Potential Loyalists,"Assigned due to: small order size, low income, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1286,57,36718.31050709339,14.0,26,10.0,34,0.13,F,East,260.0,0.2833333333333333,12.18,0,Potential Loyalists,"Assigned due to: small order size, low spending level, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1287,58,57275.59769261627,49.0,27,13.675766624178609,87,0.2,F,East,369.24569885282244,0.725,39.2,0,Potential Loyalists,"Assigned due to: small order size, low lifetime value, strong loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1288,39,85849.08141247557,83.0,19,78.48548531420616,58,0.38,F,North,1491.224220969917,0.48333333333333334,51.46,0,Potential Loyalists,"Assigned due to: high return rate, high spending level, high income.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1289,28,43676.05021855472,100.0,50,206.00664617586895,52,0.09,M,West,10300.332308793448,0.43333333333333335,91.0,0,Potential Loyalists,"Assigned due to: high net spend, high lifetime value, high spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1290,40,90334.53499762484,7.0,42,210.91354339233575,109,0.16,M,West,8858.368822478102,0.9083333333333333,5.88,0,Potential Loyalists,"Assigned due to: high lifetime value, low spending level, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1291,18,61579.48068891291,30.0,29,101.3997886874634,29,0.24,M,North,2940.5938719364385,0.24166666666666667,22.8,0,Potential Loyalists,"Assigned due to: weak loyalty, low net spend, low spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1292,63,92759.61755424929,83.0,39,147.72067778721282,35,0.3,M,East,5761.1064337013,0.2916666666666667,58.099999999999994,0,Potential Loyalists,"Assigned due to: high income, high spending level, frequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1293,54,44887.70978049879,49.0,41,60.69610919297321,75,0.36,M,West,2488.540476911902,0.625,31.36,0,Potential Loyalists,"Assigned due to: high return rate, small order size, frequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1294,38,58779.760297365785,89.0,33,68.11581700749056,48,0.37,M,West,2247.8219612471885,0.4,56.07,0,Potential Loyalists,"Assigned due to: high return rate, high spending level, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1295,43,69212.09008342489,16.0,19,196.3893471209236,33,0.31,F,West,3731.3975952975484,0.275,11.04,0,Potential Loyalists,"Assigned due to: low net spend, low spending level, high return rate.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1296,63,55512.2384314622,51.0,37,233.81472488867175,115,0.09,M,South,8651.144820880854,0.9583333333333334,46.410000000000004,0,Potential Loyalists,"Assigned due to: strong loyalty, high lifetime value, large order size.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1297,53,83825.6036786309,72.0,19,111.85449404558858,75,0.01,F,West,2125.235386866183,0.625,71.28,0,Potential Loyalists,"Assigned due to: low return rate, high net spend, high income.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1298,40,15000.0,82.0,33,280.8012096664643,73,0.15,F,North,9266.439918993321,0.6083333333333333,69.7,0,Potential Loyalists,"Assigned due to: low income, high lifetime value, large order size.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1299,18,120560.1384697485,92.0,47,227.2484279028888,78,0.06,M,North,10680.676111435774,0.65,86.47999999999999,0,Potential Loyalists,"Assigned due to: high income, high lifetime value, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1300,68,81444.36517487906,80.0,16,277.33806818044405,9,0.28,M,South,4437.409090887105,0.075,57.599999999999994,0,Potential Loyalists,"Assigned due to: large order size, weak loyalty, high spending level.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1301,57,55661.70427412459,83.0,23,125.92495447240654,103,0.26,M,South,2896.2739528653506,0.8583333333333333,61.42,0,Potential Loyalists,"Assigned due to: strong loyalty, high spending level, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1302,32,46191.95816056639,42.0,7,271.65489965061164,48,0.02,M,North,1901.5842975542814,0.4,41.16,0,Potential Loyalists,"Assigned due to: low return rate, large order size, infrequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1303,38,38339.484713786136,17.0,26,324.36341119806207,67,0.33,M,South,8433.448691149613,0.5583333333333333,11.389999999999999,0,Potential Loyalists,"Assigned due to: large order size, high lifetime value, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1304,64,76140.38685424342,63.0,32,116.99859733151844,93,0.1,M,West,3743.95511460859,0.775,56.7,0,Potential Loyalists,"Assigned due to: strong loyalty, low return rate, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1305,26,84874.54171980885,45.0,12,137.6664769305531,83,0.17,F,East,1651.9977231666371,0.6916666666666667,37.35,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, high income, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1306,26,55936.846796752514,77.0,8,74.18251980748808,36,0.27,F,East,593.4601584599046,0.3,56.21,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1307,27,87674.76032446256,7.0,5,58.46279230713378,96,0.17,F,East,292.3139615356689,0.8,5.81,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, infrequent purchase frequency.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1308,69,37318.49883097194,27.0,42,59.395892698696414,71,0.18,F,North,2494.6274933452496,0.5916666666666667,22.14,0,Potential Loyalists,"Assigned due to: small order size, frequent purchase frequency, low income.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1309,43,32904.7287503291,10.0,28,85.0827094570166,119,0.03,F,South,2382.315864796465,0.9916666666666667,9.7,0,Potential Loyalists,"Assigned due to: strong loyalty, low return rate, low spending level.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1310,58,105333.53013113872,34.0,5,171.9790383188457,92,0.16,F,East,859.8951915942285,0.7666666666666667,28.56,0,Potential Loyalists,"Assigned due to: high income, infrequent purchase frequency, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1311,52,74777.71533846357,36.0,49,88.46403684629189,44,0.31,M,West,4334.737805468302,0.36666666666666664,24.839999999999996,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high return rate, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1312,69,94921.2050453332,25.0,26,169.53300436694946,82,0.37,M,West,4407.858113540686,0.6833333333333333,15.75,0,Potential Loyalists,"Assigned due to: high return rate, high income, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1313,42,38651.50729030768,6.0,5,171.1876120955962,60,0.17,M,West,855.938060477981,0.5,4.9799999999999995,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, infrequent purchase frequency.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1314,43,36911.86520578175,24.0,22,112.3900484900497,63,0.17,F,South,2472.5810667810933,0.525,19.919999999999998,0,Potential Loyalists,"Assigned due to: low income, low spending level, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1315,28,51034.767013561446,18.0,15,144.9890316344556,5,0.28,F,East,2174.8354745168344,0.041666666666666664,12.959999999999999,0,Potential Loyalists,"Assigned due to: weak loyalty, low net spend, low spending level.",0.85,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
